    0.22026E+01    0.11297E+02
    0.22471E+01    0.10758E+02
    0.22925E+01    0.10243E+02
    0.23388E+01    0.97529E+01
    0.23861E+01    0.92854E+01
    0.24343E+01    0.88398E+01
    0.24835E+01    0.84151E+01
    0.25336E+01    0.80104E+01
    0.25848E+01    0.76247E+01
    0.26370E+01    0.72571E+01
    0.26903E+01    0.69069E+01
    0.27447E+01    0.65732E+01
    0.28001E+01    0.62552E+01
    0.28567E+01    0.59523E+01
    0.29144E+01    0.56638E+01
    0.29733E+01    0.53889E+01
    0.30333E+01    0.51271E+01
    0.30946E+01    0.48778E+01
    0.31571E+01    0.46404E+01
    0.32209E+01    0.44143E+01
    0.32860E+01    0.41990E+01
    0.33523E+01    0.39940E+01
    0.34201E+01    0.37988E+01
    0.34892E+01    0.36130E+01
    0.35596E+01    0.34360E+01
    0.36316E+01    0.32676E+01
    0.37049E+01    0.31073E+01
    0.37798E+01    0.29547E+01
    0.38561E+01    0.28094E+01
    0.39340E+01    0.26712E+01
    0.40135E+01    0.25397E+01
    0.40946E+01    0.24145E+01
    0.41773E+01    0.22954E+01
    0.42617E+01    0.21820E+01
    0.43478E+01    0.20742E+01
    0.44356E+01    0.19715E+01
    0.45252E+01    0.18739E+01
    0.46166E+01    0.17811E+01
    0.47099E+01    0.16927E+01
    0.48050E+01    0.16087E+01
    0.49021E+01    0.15288E+01
    0.50011E+01    0.14528E+01
    0.51021E+01    0.13805E+01
    0.52052E+01    0.13117E+01
    0.53104E+01    0.12463E+01
    0.54176E+01    0.11842E+01
    0.55271E+01    0.11250E+01
    0.56387E+01    0.10688E+01
    0.57526E+01    0.10154E+01
    0.58689E+01    0.96457E+00
    0.59874E+01    0.91625E+00
    0.61084E+01    0.87033E+00
    0.62318E+01    0.82667E+00
    0.63577E+01    0.78517E+00
    0.64861E+01    0.74573E+00
    0.66171E+01    0.70824E+00
    0.67508E+01    0.67261E+00
    0.68872E+01    0.63875E+00
    0.70263E+01    0.60656E+00
    0.71682E+01    0.57598E+00
    0.73130E+01    0.54692E+00
    0.74608E+01    0.51930E+00
    0.76115E+01    0.49306E+00
    0.77653E+01    0.46814E+00
    0.79221E+01    0.44445E+00
    0.80822E+01    0.42194E+00
    0.82454E+01    0.40057E+00
    0.84120E+01    0.38026E+00
    0.85819E+01    0.36097E+00
    0.87553E+01    0.34264E+00
    0.89322E+01    0.32523E+00
    0.91126E+01    0.30870E+00
    0.92967E+01    0.29300E+00
    0.94845E+01    0.27808E+00
    0.96761E+01    0.26392E+00
    0.98716E+01    0.25047E+00
    0.10071E+02    0.23770E+00
    0.10274E+02    0.22557E+00
    0.10482E+02    0.21405E+00
    0.10694E+02    0.20311E+00
    0.10910E+02    0.19273E+00
    0.11130E+02    0.18287E+00
    0.11355E+02    0.17351E+00
    0.11584E+02    0.16462E+00
    0.11818E+02    0.15619E+00
    0.12057E+02    0.14818E+00
    0.12301E+02    0.14058E+00
    0.12549E+02    0.13336E+00
    0.12803E+02    0.12651E+00
    0.13061E+02    0.12001E+00
    0.13325E+02    0.11384E+00
    0.13594E+02    0.10798E+00
    0.13869E+02    0.10242E+00
    0.14149E+02    0.97145E-01
    0.14435E+02    0.92138E-01
    0.14727E+02    0.87387E-01
    0.15024E+02    0.82878E-01
    0.15328E+02    0.78600E-01
    0.15637E+02    0.74540E-01
    0.15953E+02    0.70688E-01
    0.16275E+02    0.67033E-01
    0.16604E+02    0.63565E-01
    0.16940E+02    0.60275E-01
    0.17282E+02    0.57154E-01
    0.17631E+02    0.54192E-01
    0.17987E+02    0.51383E-01
    0.18351E+02    0.48718E-01
    0.18721E+02    0.46190E-01
    0.19099E+02    0.43792E-01
    0.19485E+02    0.41517E-01
    0.19879E+02    0.39359E-01
    0.20280E+02    0.37313E-01
    0.20690E+02    0.35372E-01
    0.21108E+02    0.33530E-01
    0.21535E+02    0.31784E-01
    0.21970E+02    0.30128E-01
    0.22413E+02    0.28558E-01
    0.22866E+02    0.27069E-01
    0.23328E+02    0.25656E-01
    0.23799E+02    0.24317E-01
    0.24280E+02    0.23047E-01
    0.24771E+02    0.21843E-01
    0.25271E+02    0.20701E-01
