  0.141573E-03  0.198962E+08  0.198962E+08  0.240688E+08  0.240654E+08  0.000000E+00  0.198962E+08
  0.144433E-03  0.198960E+08  0.198960E+08  0.239728E+08  0.239693E+08  0.000000E+00  0.198960E+08
  0.147350E-03  0.198958E+08  0.198958E+08  0.238732E+08  0.238696E+08  0.000000E+00  0.198958E+08
  0.150327E-03  0.198956E+08  0.198956E+08  0.237700E+08  0.237662E+08  0.000000E+00  0.198956E+08
  0.153364E-03  0.198954E+08  0.198954E+08  0.236630E+08  0.236591E+08  0.000000E+00  0.198954E+08
  0.156462E-03  0.198952E+08  0.198952E+08  0.235520E+08  0.235480E+08  0.000000E+00  0.198952E+08
  0.159623E-03  0.198949E+08  0.198949E+08  0.234371E+08  0.234329E+08  0.000000E+00  0.198949E+08
  0.162847E-03  0.198947E+08  0.198947E+08  0.233180E+08  0.233137E+08  0.000000E+00  0.198947E+08
  0.166137E-03  0.198944E+08  0.198944E+08  0.231947E+08  0.231902E+08  0.000000E+00  0.198944E+08
  0.169493E-03  0.198941E+08  0.198941E+08  0.230669E+08  0.230623E+08  0.000000E+00  0.198941E+08
  0.172917E-03  0.198939E+08  0.198939E+08  0.229346E+08  0.229299E+08  0.000000E+00  0.198939E+08
  0.176410E-03  0.198936E+08  0.198936E+08  0.227977E+08  0.227928E+08  0.000000E+00  0.198936E+08
  0.179974E-03  0.198933E+08  0.198933E+08  0.226559E+08  0.226509E+08  0.000000E+00  0.198933E+08
  0.183610E-03  0.198930E+08  0.198929E+08  0.225093E+08  0.225041E+08  0.000000E+00  0.198930E+08
  0.187319E-03  0.198926E+08  0.198926E+08  0.223576E+08  0.223522E+08  0.000000E+00  0.198926E+08
  0.191103E-03  0.198923E+08  0.198923E+08  0.222007E+08  0.221951E+08  0.000000E+00  0.198923E+08
  0.194964E-03  0.198919E+08  0.198919E+08  0.220384E+08  0.220327E+08  0.000000E+00  0.198919E+08
  0.198902E-03  0.198916E+08  0.198915E+08  0.218707E+08  0.218648E+08  0.000000E+00  0.198916E+08
  0.202920E-03  0.198912E+08  0.198912E+08  0.216974E+08  0.216913E+08  0.000000E+00  0.198912E+08
  0.207019E-03  0.198908E+08  0.198908E+08  0.215184E+08  0.215121E+08  0.000000E+00  0.198908E+08
  0.211202E-03  0.198903E+08  0.198903E+08  0.213335E+08  0.213271E+08  0.000000E+00  0.198903E+08
  0.215468E-03  0.198899E+08  0.198899E+08  0.211426E+08  0.211360E+08  0.000000E+00  0.198899E+08
  0.219821E-03  0.198895E+08  0.198895E+08  0.209456E+08  0.209388E+08  0.000000E+00  0.198895E+08
  0.224262E-03  0.198890E+08  0.198890E+08  0.207424E+08  0.207354E+08  0.000000E+00  0.198890E+08
  0.228792E-03  0.198885E+08  0.198885E+08  0.205327E+08  0.205256E+08  0.000000E+00  0.198885E+08
  0.233414E-03  0.198880E+08  0.198880E+08  0.203167E+08  0.203093E+08  0.000000E+00  0.198880E+08
  0.238129E-03  0.198875E+08  0.198875E+08  0.200940E+08  0.200864E+08  0.000000E+00  0.198875E+08
  0.242940E-03  0.198869E+08  0.198869E+08  0.198646E+08  0.198569E+08  0.000000E+00  0.198869E+08
  0.247847E-03  0.198864E+08  0.198864E+08  0.196284E+08  0.196205E+08  0.000000E+00  0.198864E+08
  0.252854E-03  0.198858E+08  0.198858E+08  0.193854E+08  0.193773E+08  0.000000E+00  0.198858E+08
  0.257962E-03  0.198852E+08  0.198852E+08  0.191354E+08  0.191271E+08  0.000000E+00  0.198852E+08
  0.263173E-03  0.198845E+08  0.198845E+08  0.188783E+08  0.188699E+08  0.000000E+00  0.198845E+08
  0.268490E-03  0.198839E+08  0.198838E+08  0.186142E+08  0.186056E+08  0.000000E+00  0.198839E+08
  0.273914E-03  0.198832E+08  0.198832E+08  0.183429E+08  0.183342E+08  0.000000E+00  0.198832E+08
  0.279447E-03  0.198825E+08  0.198824E+08  0.180645E+08  0.180555E+08  0.000000E+00  0.198824E+08
  0.285092E-03  0.198817E+08  0.198817E+08  0.177788E+08  0.177697E+08  0.000000E+00  0.198817E+08
  0.290851E-03  0.198809E+08  0.198809E+08  0.174860E+08  0.174768E+08  0.000000E+00  0.198809E+08
  0.296727E-03  0.198801E+08  0.198801E+08  0.171860E+08  0.171766E+08  0.000000E+00  0.198801E+08
  0.302721E-03  0.198793E+08  0.198793E+08  0.168788E+08  0.168693E+08  0.000000E+00  0.198793E+08
  0.308837E-03  0.198784E+08  0.198784E+08  0.165645E+08  0.165549E+08  0.000000E+00  0.198784E+08
  0.315076E-03  0.198775E+08  0.198775E+08  0.162432E+08  0.162335E+08  0.000000E+00  0.198775E+08
  0.321441E-03  0.198766E+08  0.198766E+08  0.159150E+08  0.159051E+08  0.000000E+00  0.198766E+08
  0.327934E-03  0.198756E+08  0.198756E+08  0.155799E+08  0.155700E+08  0.000000E+00  0.198756E+08
